health_region_code,id_space,u_model_A,u_model_B,or_A,or_B
42002,350,-2.05889464249502,-1.82224544522622,0.12759492998828,0.161662339148245
42003,351,-1.1908957754664,-1.10879981026898,0.303948872141212,0.329954731808515
42004,352,-1.37758135802505,-0.998771996584054,0.25218776794755,0.368331475875132
42005,353,-0.471652644809629,0.0894108924740236,0.62397021457202,1.09352988722799
42006,354,-1.32458971612172,-0.767998838846562,0.265912036132586,0.46394055979751
42007,355,-0.822844947407641,-0.545146647073365,0.439180430289737,0.579756757473855
42008,356,-0.898735666610782,-0.847942199308474,0.40708402443216,0.428295372265917
42009,357,-0.658235889091625,-0.593084305107182,0.517763922285254,0.552620204191048
42010,358,-1.28042277985937,-1.2488827995382,0.277919776727491,0.286825059016754
42011,359,-0.0042148804996397,0.0109801376520337,0.995793989642601,1.01104064060427
42012,360,-0.637396276363211,-0.449103645772156,0.528667136700308,0.63819994853928
42013,361,-1.09258664627104,-0.85063277839978,0.335347944366252,0.427144558564287
42014,362,-0.490462533493412,-0.533476198712194,0.612343099479853,0.586562414062215
42015,363,-0.548154747805931,-0.374225734291889,0.578015411132662,0.687821629374898
42016,364,-1.24570557513099,-1.08471273705475,0.287737815843657,0.337998866500098
42017,365,-1.43543113529323,-1.13334739714952,0.238012726204382,0.321953743607564
43001,366,-0.542919266570731,-0.379015326028759,0.581049535591629,0.684535121380927
